ssThresh,CWND,segmentSize,bytesInFlightSum,bytesInFlightAvg,segmentsAckedSum,segmentsAckedAvg,avgRTT,minRTT,avgInterTx,avdInterRx,Throughput
4294967296.0,410.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,404.0,340.0,340.0,340.0,1.0,1.0,246653.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,410.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,404.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,416.0,340.0,340.0,340.0,1.0,1.0,251071.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,404.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,416.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,408.0,340.0,340.0,340.0,1.0,1.0,251071.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,416.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,408.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,421.0,340.0,340.0,340.0,1.0,1.0,254937.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,408.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,421.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,413.0,340.0,340.0,340.0,1.0,1.0,254937.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,421.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,413.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,426.0,340.0,340.0,340.0,1.0,1.0,258320.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,413.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,426.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
